"Date","Value"
"06/11/1998",6.1
"06/12/1998",6.13
"06/15/1998",6.175
"06/16/1998",6.16
"06/17/1998",6.245
"06/18/1998",6.29
"06/19/1998",6.485
"06/22/1998",6.45
"06/23/1998",6.56
"06/24/1998",6.625
"06/25/1998",6.5
"06/26/1998",6.4
"06/29/1998",6.03
"06/30/1998",6.275
"07/01/1998",6.285
"07/02/1998",6.275
"07/06/1998",6.28
"07/07/1998",6.44
"07/08/1998",6.5
"07/09/1998",6.455
"07/10/1998",6.385
"07/13/1998",6.42
"07/14/1998",6.385
"07/15/1998",6.3
"07/16/1998",6.38
"07/17/1998",6.49
"07/20/1998",6.35
"07/21/1998",6.275
"07/22/1998",6.175
"07/23/1998",6.145
"07/24/1998",6.07
"07/27/1998",6.03
"07/28/1998",5.955
"07/29/1998",5.885
"07/30/1998",5.905
"07/31/1998",5.79
"08/03/1998",5.66
"08/04/1998",5.615
"08/05/1998",5.535
"08/06/1998",5.43
"08/07/1998",5.37
"08/10/1998",5.395
"08/11/1998",5.43
"08/12/1998",5.36
"08/13/1998",5.365
"08/14/1998",5.41
"08/17/1998",5.47
"08/18/1998",5.345
"08/19/1998",5.45
"08/20/1998",5.395
"08/21/1998",5.26
"08/24/1998",5.305
"08/25/1998",5.335
"08/26/1998",5.26
"08/27/1998",5.22
"08/28/1998",5.155
"08/31/1998",5.155
"09/01/1998",5.25
"09/02/1998",5.3
"09/03/1998",5.31
"09/04/1998",5.28
"09/08/1998",5.32
"09/09/1998",5.275
"09/10/1998",5.225
"09/11/1998",5.195
"09/14/1998",5.22
"09/15/1998",5.235
"09/16/1998",5.145
"09/17/1998",5.125
"09/18/1998",5.04
"09/21/1998",5.03
"09/22/1998",5.08
"09/23/1998",5.05
"09/24/1998",5.095
"09/25/1998",5.07
"09/28/1998",5.11
"09/29/1998",5.07
"09/30/1998",5.07
"10/01/1998",4.88
"10/02/1998",4.895
"10/05/1998",4.96
"10/06/1998",4.985
"10/07/1998",5.075
"10/08/1998",5.155
"10/09/1998",5.385
"10/12/1998",5.3
"10/13/1998",5.36
"10/14/1998",5.295
"10/15/1998",5.29
"10/16/1998",5.305
"10/19/1998",5.245
"10/20/1998",5.22
"10/21/1998",5.22
"10/22/1998",5.285
"10/23/1998",5.21
"10/26/1998",5.19
"10/27/1998",5.185
"10/28/1998",5.225
"10/29/1998",5.26
"10/30/1998",5.36
"11/02/1998",5.34
"11/03/1998",5.315
"11/04/1998",5.35
"11/05/1998",5.43
"11/06/1998",5.495
"11/09/1998",5.535
"11/10/1998",5.615
"11/11/1998",5.675
"11/12/1998",5.68
"11/13/1998",5.6
"11/16/1998",5.585
"11/17/1998",5.64
"11/18/1998",5.665
"11/19/1998",5.665
"11/20/1998",5.65
"11/23/1998",5.54
"11/24/1998",5.555
"11/25/1998",5.565
"11/27/1998",5.675
"11/30/1998",5.795
"12/01/1998",5.68
"12/02/1998",5.735
"12/03/1998",5.67
"12/04/1998",5.685
"12/07/1998",5.635
"12/08/1998",5.585
"12/09/1998",5.54
"12/10/1998",5.51
"12/11/1998",5.485
"12/14/1998",5.42
"12/15/1998",5.43
"12/16/1998",5.425
"12/17/1998",5.375
"12/18/1998",5.375
"12/21/1998",5.375
"12/22/1998",5.34
"12/23/1998",5.32
"12/24/1998",5.32
"12/28/1998",5.335
"12/29/1998",5.33
"12/30/1998",5.26
"12/31/1998",5.26
"01/04/1999",5.32
"01/05/1999",5.385
"01/06/1999",5.42
"01/07/1999",5.345
"01/08/1999",5.41
"01/11/1999",5.34
"01/12/1999",5.26
"01/13/1999",5.215
"01/14/1999",5.215
"01/15/1999",5.2
"01/19/1999",5.135
"01/20/1999",5.165
"01/21/1999",5.185
"01/22/1999",5.15
"01/25/1999",5.07
"01/26/1999",5.035
"01/27/1999",5.025
"01/28/1999",4.99
"01/29/1999",4.965
"02/01/1999",4.97
"02/02/1999",4.97
"02/03/1999",4.98
"02/04/1999",4.99
"02/05/1999",5.035
"02/08/1999",4.98
"02/09/1999",4.89
"02/10/1999",4.89
"02/11/1999",4.845
"02/12/1999",4.815
"02/16/1999",4.775
"02/17/1999",4.755
"02/18/1999",4.72
"02/19/1999",4.78
"02/22/1999",4.64
"02/23/1999",4.64
"02/24/1999",4.465
"02/25/1999",4.415
"02/26/1999",4.37
"03/01/1999",4.42
"03/02/1999",4.49
"03/03/1999",4.45
"03/04/1999",4.455
"03/05/1999",4.42
"03/08/1999",4.505
"03/09/1999",4.52
"03/10/1999",4.565
"03/11/1999",4.59
"03/12/1999",4.54
"03/15/1999",4.495
"03/16/1999",4.625
"03/17/1999",4.61
"03/18/1999",4.605
"03/19/1999",4.675
"03/22/1999",4.77
"03/23/1999",4.72
"03/24/1999",4.675
"03/25/1999",4.78
"03/26/1999",4.76
"03/29/1999",4.75
"03/30/1999",4.8
"03/31/1999",4.61
"04/01/1999",4.635
"04/05/1999",4.61
"04/06/1999",4.57
"04/07/1999",4.585
"04/08/1999",4.56
"04/09/1999",4.6
"04/12/1999",4.59
"04/13/1999",4.67
"04/14/1999",4.705
"04/15/1999",4.69
"04/16/1999",4.67
"04/19/1999",4.685
"04/20/1999",4.76
"04/21/1999",4.76
"04/22/1999",4.65
"04/23/1999",4.67
"04/26/1999",4.63
"04/27/1999",4.605
"04/28/1999",4.64
"04/29/1999",4.58
"04/30/1999",4.62
"05/03/1999",4.655
"05/04/1999",4.655
"05/05/1999",4.645
"05/06/1999",4.63
"05/07/1999",4.575
"05/10/1999",4.58
"05/11/1999",4.585
"05/12/1999",4.555
"05/13/1999",4.52
"05/14/1999",4.525
"05/17/1999",4.54
"05/18/1999",4.58
"05/19/1999",4.54
"05/20/1999",4.505
"05/21/1999",4.425
"05/24/1999",4.35
"05/25/1999",4.4
"05/26/1999",4.365
"05/27/1999",4.415
"05/28/1999",4.435
"06/01/1999",4.395
"06/02/1999",4.41
"06/03/1999",4.47
"06/04/1999",4.465
"06/07/1999",4.5
"06/08/1999",4.525
"06/09/1999",4.555
"06/10/1999",4.52
"06/11/1999",4.555
"06/14/1999",4.565
"06/15/1999",4.46
"06/16/1999",4.47
"06/17/1999",4.465
"06/18/1999",4.56
"06/21/1999",4.51
"06/22/1999",4.47
"06/23/1999",4.45
"06/24/1999",4.325
"06/25/1999",4.305
"06/28/1999",4.26
"06/29/1999",4.26
"06/30/1999",4.265
"07/01/1999",4.22
"07/02/1999",4.075
"07/06/1999",3.925
"07/07/1999",3.93
"07/08/1999",3.875
"07/09/1999",3.915
"07/12/1999",4
"07/13/1999",4.015
"07/14/1999",4.045
"07/15/1999",4.06
"07/16/1999",3.96
"07/19/1999",4.015
"07/20/1999",4.095
"07/21/1999",4.29
"07/22/1999",4.26
"07/23/1999",4.48
"07/26/1999",4.295
"07/27/1999",4.055
"07/28/1999",4.01
"07/29/1999",4.055
"07/30/1999",4.075
"08/02/1999",4.355
"08/03/1999",4.5
"08/04/1999",4.66
"08/05/1999",4.52
"08/06/1999",4.545
"08/09/1999",4.6
"08/10/1999",4.65
"08/11/1999",4.58
"08/12/1999",4.205
"08/13/1999",4.245
"08/16/1999",4.335
"08/17/1999",4.46
"08/18/1999",4.415
"08/19/1999",4.495
"08/20/1999",4.46
"08/23/1999",4.46
"08/24/1999",4.42
"08/25/1999",4.52
"08/26/1999",4.445
"08/27/1999",4.49
"08/30/1999",4.46
"08/31/1999",4.58
"09/01/1999",4.64
"09/02/1999",4.69
"09/03/1999",4.73
"09/07/1999",4.935
"09/08/1999",4.815
"09/09/1999",4.805
"09/10/1999",4.88
"09/13/1999",4.835
"09/14/1999",4.765
"09/15/1999",4.635
"09/16/1999",4.66
"09/17/1999",4.61
"09/20/1999",4.58
"09/21/1999",4.555
"09/22/1999",4.555
"09/23/1999",4.49
"09/24/1999",4.485
"09/27/1999",4.535
"09/28/1999",4.595
"09/29/1999",4.61
"09/30/1999",4.595
"10/01/1999",4.48
"10/04/1999",4.51
"10/05/1999",4.51
"10/06/1999",4.55
"10/07/1999",4.535
"10/08/1999",4.555
"10/11/1999",4.605
"10/12/1999",4.655
"10/13/1999",4.66
"10/14/1999",4.625
"10/15/1999",4.59
"10/18/1999",4.63
"10/19/1999",4.605
"10/20/1999",4.545
"10/21/1999",4.47
"10/22/1999",4.39
"10/25/1999",4.46
"10/26/1999",4.35
"10/27/1999",4.39
"10/28/1999",4.385
"10/29/1999",4.435
"11/01/1999",4.42
"11/02/1999",4.48
"11/03/1999",4.505
"11/04/1999",4.56
"11/05/1999",4.535
"11/08/1999",4.565
"11/09/1999",4.54
"11/10/1999",4.405
"11/11/1999",4.455
"11/12/1999",4.405
"11/15/1999",4.485
"11/16/1999",4.51
"11/17/1999",4.475
"11/18/1999",4.43
"11/19/1999",4.48
"11/22/1999",4.495
"11/23/1999",4.525
"11/24/1999",4.49
"11/26/1999",4.49
"11/29/1999",4.5
"11/30/1999",4.605
"12/01/1999",4.595
"12/02/1999",4.565
"12/03/1999",4.57
"12/06/1999",4.62
"12/07/1999",4.655
"12/08/1999",4.575
"12/09/1999",4.445
"12/10/1999",4.455
"12/13/1999",4.355
"12/14/1999",4.38
"12/15/1999",4.38
"12/16/1999",4.36
"12/17/1999",4.375
"12/20/1999",4.425
"12/21/1999",4.4
"12/22/1999",4.505
"12/23/1999",4.51
"12/27/1999",4.43
"12/28/1999",4.435
"12/29/1999",4.4
"12/30/1999",4.475
"12/31/1999",4.475
"01/03/2000",4.445
"01/04/2000",4.51
"01/05/2000",4.56
"01/06/2000",4.545
"01/07/2000",4.59
"01/10/2000",4.53
"01/11/2000",4.54
"01/12/2000",4.575
"01/13/2000",4.655
"01/14/2000",4.74
"01/18/2000",4.77
"01/19/2000",4.805
"01/20/2000",4.855
"01/21/2000",4.825
"01/24/2000",4.91
"01/25/2000",4.955
"01/26/2000",4.885
"01/27/2000",5.04
"01/28/2000",4.995
"01/31/2000",4.875
"02/01/2000",4.885
"02/02/2000",4.875
"02/03/2000",4.825
"02/04/2000",4.855
"02/07/2000",4.86
"02/08/2000",4.81
"02/09/2000",4.84
"02/10/2000",4.93
"02/11/2000",4.85
"02/14/2000",4.855
"02/15/2000",4.89
"02/16/2000",4.875
"02/17/2000",4.9
"02/18/2000",4.965
"02/22/2000",4.955
"02/23/2000",4.835
"02/24/2000",4.895
"02/25/2000",4.82
"02/28/2000",4.815
"02/29/2000",4.85
"03/01/2000",4.8
"03/02/2000",4.87
"03/03/2000",4.885
"03/06/2000",4.925
"03/07/2000",4.87
"03/08/2000",4.91
"03/09/2000",4.92
"03/10/2000",4.85
"03/13/2000",4.985
"03/14/2000",5.04
"03/15/2000",4.99
"03/16/2000",4.985
"03/17/2000",5.12
"03/20/2000",4.97
"03/21/2000",4.995
"03/22/2000",5.025
"03/23/2000",4.95
"03/24/2000",5.025
"03/27/2000",5.03
"03/28/2000",5
"03/29/2000",5.025
"03/30/2000",5.105
"03/31/2000",5.17
"04/03/2000",5.175
"04/04/2000",5.1
"04/05/2000",5.16
"04/06/2000",5.05
"04/07/2000",5.145
"04/10/2000",5.08
"04/11/2000",5.03
"04/12/2000",5.12
"04/13/2000",5.125
"04/14/2000",5.065
"04/17/2000",5.06
"04/18/2000",5.09
"04/19/2000",5.14
"04/20/2000",5.125
"04/24/2000",5.205
"04/25/2000",5.195
"04/26/2000",5.195
"04/27/2000",5.125
"04/28/2000",5.09
"05/01/2000",5.38
"05/02/2000",5.36
"05/03/2000",5.415
"05/04/2000",5.415
"05/05/2000",5.355
"05/08/2000",5.29
"05/09/2000",5.28
"05/10/2000",5.41
"05/11/2000",5.415
"05/12/2000",5.39
"05/15/2000",5.22
"05/16/2000",5.175
"05/17/2000",5.15
"05/18/2000",5.22
"05/19/2000",5.3
"05/22/2000",5.27
"05/23/2000",5.25
"05/24/2000",5.175
"05/25/2000",5.02
"05/26/2000",5.11
"05/30/2000",4.955
"05/31/2000",4.96
"06/01/2000",5.005
"06/02/2000",5.125
"06/05/2000",5.07
"06/06/2000",5.095
"06/07/2000",5.03
"06/08/2000",5.03
"06/09/2000",5.03
"06/12/2000",4.95
"06/13/2000",4.955
"06/14/2000",4.97
"06/15/2000",4.935
"06/16/2000",4.905
"06/19/2000",4.895
"06/20/2000",4.835
"06/21/2000",4.87
"06/22/2000",4.855
"06/23/2000",4.83
"06/26/2000",4.83
"06/27/2000",4.845
"06/28/2000",4.785
"06/29/2000",4.8
"06/30/2000",4.71
"07/03/2000",4.63
"07/05/2000",4.66
"07/06/2000",4.595
"07/07/2000",4.645
"07/10/2000",4.645
"07/11/2000",4.64
"07/12/2000",4.675
"07/13/2000",4.63
"07/14/2000",4.57
"07/17/2000",4.535
"07/18/2000",4.535
"07/19/2000",4.525
"07/20/2000",4.57
"07/21/2000",4.6
"07/24/2000",4.55
"07/25/2000",4.48
"07/26/2000",4.475
"07/27/2000",4.5
"07/28/2000",4.42
"07/31/2000",4.425
"08/01/2000",4.38
"08/02/2000",4.415
"08/03/2000",4.37
"08/04/2000",4.335
"08/07/2000",4.295
"08/08/2000",4.36
"08/09/2000",4.34
"08/10/2000",4.41
"08/11/2000",4.44
"08/14/2000",4.47
"08/15/2000",4.475
"08/16/2000",4.54
"08/17/2000",4.48
"08/18/2000",4.46
"08/21/2000",4.505
"08/22/2000",4.47
"08/23/2000",4.485
"08/24/2000",4.495
"08/25/2000",4.495
"08/28/2000",4.57
"08/29/2000",4.735
"08/30/2000",4.68
"08/31/2000",4.79
"09/01/2000",4.77
"09/05/2000",4.86
"09/06/2000",4.695
"09/07/2000",4.635
"09/08/2000",4.79
"09/11/2000",4.805
"09/12/2000",4.795
"09/13/2000",4.705
"09/14/2000",4.615
"09/15/2000",4.52
"09/18/2000",4.535
"09/19/2000",4.49
"09/20/2000",4.535
"09/21/2000",4.62
"09/22/2000",4.67
"09/25/2000",4.65
"09/26/2000",4.655
"09/27/2000",4.675
"09/28/2000",4.7
"09/29/2000",4.625
"10/02/2000",4.615
"10/03/2000",4.605
"10/04/2000",4.58
"10/05/2000",4.565
"10/06/2000",4.585
"10/09/2000",4.58
"10/10/2000",4.62
"10/11/2000",4.525
"10/12/2000",4.51
"10/13/2000",4.435
"10/16/2000",4.445
"10/17/2000",4.45
"10/18/2000",4.485
"10/19/2000",4.515
"10/20/2000",4.49
"10/23/2000",4.435
"10/24/2000",4.495
"10/25/2000",4.5
"10/26/2000",4.465
"10/27/2000",4.415
"10/30/2000",4.415
"10/31/2000",4.44
"11/01/2000",4.475
"11/02/2000",4.57
"11/03/2000",4.57
"11/06/2000",4.585
"11/07/2000",4.635
"11/08/2000",4.625
"11/09/2000",4.545
"11/10/2000",4.5
"11/13/2000",4.57
"11/14/2000",4.59
"11/15/2000",4.635
"11/16/2000",4.595
"11/17/2000",4.7
"11/20/2000",4.715
"11/21/2000",4.705
"11/22/2000",4.73
"11/24/2000",4.73
"11/27/2000",4.79
"11/28/2000",4.85
"11/29/2000",4.84
"11/30/2000",4.89
"12/01/2000",4.92
"12/04/2000",4.9
"12/05/2000",4.85
"12/06/2000",4.92
"12/07/2000",4.88
"12/08/2000",4.965
"12/11/2000",4.965
"12/12/2000",4.92
"12/13/2000",4.92
"12/14/2000",4.89
"12/15/2000",4.925
"12/18/2000",4.95
"12/19/2000",4.975
"12/20/2000",4.94
"12/21/2000",4.965
"12/22/2000",4.965
"12/26/2000",4.915
"12/27/2000",4.86
"12/28/2000",4.85
"12/29/2000",4.875
"01/02/2001",4.85
"01/03/2001",4.855
"01/04/2001",4.795
"01/05/2001",4.76
"01/08/2001",4.785
"01/09/2001",4.83
"01/10/2001",4.775
"01/11/2001",4.655
"01/12/2001",4.64
"01/16/2001",4.595
"01/17/2001",4.55
"01/18/2001",4.565
"01/19/2001",4.535
"01/22/2001",4.595
"01/23/2001",4.515
"01/24/2001",4.525
"01/25/2001",4.49
"01/26/2001",4.445
"01/29/2001",4.44
"01/30/2001",4.46
"01/31/2001",4.45
"02/01/2001",4.48
"02/02/2001",4.54
"02/05/2001",4.47
"02/06/2001",4.5
"02/07/2001",4.5
"02/08/2001",4.39
"02/09/2001",4.435
"02/12/2001",4.405
"02/13/2001",4.37
"02/14/2001",4.395
"02/15/2001",4.38
"02/16/2001",4.415
"02/20/2001",4.425
"02/21/2001",4.485
"02/22/2001",4.45
"02/23/2001",4.45
"02/26/2001",4.39
"02/27/2001",4.405
"02/28/2001",4.415
"03/01/2001",4.455
"03/02/2001",4.44
"03/05/2001",4.465
"03/06/2001",4.51
"03/07/2001",4.49
"03/08/2001",4.47
"03/09/2001",4.485
"03/12/2001",4.465
"03/13/2001",4.435
"03/14/2001",4.295
"03/15/2001",4.31
"03/16/2001",4.285
"03/19/2001",4.29
"03/20/2001",4.315
"03/21/2001",4.305
"03/22/2001",4.2
"03/23/2001",4.235
"03/26/2001",4.295
"03/27/2001",4.305
"03/28/2001",4.295
"03/29/2001",4.24
"03/30/2001",4.16
"04/02/2001",4.19
"04/03/2001",4.18
"04/04/2001",4.25
"04/05/2001",4.26
"04/06/2001",4.245
"04/09/2001",4.27
"04/10/2001",4.225
"04/11/2001",4.27
"04/12/2001",4.26
"04/16/2001",4.24
"04/17/2001",4.21
"04/18/2001",4.265
"04/19/2001",4.22
"04/20/2001",4.23
"04/23/2001",4.165
"04/24/2001",4.195
"04/25/2001",4.145
"04/26/2001",4.195
"04/27/2001",4.19
"04/30/2001",4.3
"05/01/2001",4.295
"05/02/2001",4.32
"05/03/2001",4.32
"05/04/2001",4.37
"05/07/2001",4.33
"05/08/2001",4.375
"05/09/2001",4.365
"05/10/2001",4.325
"05/11/2001",4.355
"05/14/2001",4.42
"05/15/2001",4.455
"05/16/2001",4.48
"05/17/2001",4.515
"05/18/2001",4.475
"05/21/2001",4.41
"05/22/2001",4.41
"05/23/2001",4.425
"05/24/2001",4.475
"05/25/2001",4.425
"05/29/2001",4.355
"05/30/2001",4.33
"05/31/2001",4.48
"06/01/2001",4.505
"06/04/2001",4.495
"06/05/2001",4.485
"06/06/2001",4.575
"06/07/2001",4.575
"06/08/2001",4.615
"06/11/2001",4.65
"06/12/2001",4.67
"06/13/2001",4.665
"06/14/2001",4.63
"06/15/2001",4.525
"06/18/2001",4.575
"06/19/2001",4.635
"06/20/2001",4.595
"06/21/2001",4.545
"06/22/2001",4.49
"06/25/2001",4.455
"06/26/2001",4.505
"06/27/2001",4.55
"06/28/2001",4.575
"06/29/2001",4.72
"07/02/2001",4.835
"07/03/2001",4.83
"07/05/2001",4.875
"07/06/2001",4.88
"07/09/2001",4.97
"07/10/2001",5.015
"07/11/2001",5.065
"07/12/2001",5.16
"07/13/2001",5.185
"07/16/2001",5.045
"07/17/2001",5.2
"07/18/2001",5.065
"07/19/2001",5.055
"07/20/2001",4.865
"07/23/2001",4.91
"07/24/2001",4.94
"07/25/2001",5
"07/26/2001",5.015
"07/27/2001",5.065
"07/30/2001",4.95
"07/31/2001",5.045
"08/01/2001",5.005
"08/02/2001",4.855
"08/03/2001",4.82
"08/06/2001",4.9
"08/07/2001",4.985
"08/08/2001",5.025
"08/09/2001",5.035
"08/10/2001",5.095
"08/13/2001",5.135
"08/14/2001",5.05
"08/15/2001",5.1
"08/16/2001",4.965
"08/17/2001",5.01
"08/20/2001",4.83
"08/21/2001",4.86
"08/22/2001",4.825
"08/23/2001",4.77
"08/24/2001",4.75
"08/27/2001",4.77
"08/28/2001",4.755
"08/29/2001",4.775
"08/30/2001",4.72
"08/31/2001",4.745
"09/04/2001",4.715
"09/05/2001",4.64
"09/06/2001",4.53
"09/07/2001",4.51
"09/10/2001",4.515
"09/11/2001",4.515
"09/12/2001",4.515
"09/13/2001",4.635
"09/14/2001",4.545
"09/17/2001",4.61
"09/18/2001",4.57
"09/19/2001",4.51
"09/20/2001",4.545
"09/21/2001",4.505
"09/24/2001",4.465
"09/25/2001",4.42
"09/26/2001",4.41
"09/27/2001",4.38
"09/28/2001",4.275
"10/01/2001",4.26
"10/02/2001",4.28
"10/03/2001",4.27
"10/04/2001",4.26
"10/05/2001",4.285
"10/08/2001",4.3
"10/09/2001",4.28
"10/10/2001",4.25
"10/11/2001",4.245
"10/12/2001",4.12
"10/15/2001",4.065
"10/16/2001",4.095
"10/17/2001",4.125
"10/18/2001",4.1
"10/19/2001",4.03
"10/22/2001",3.985
"10/23/2001",3.99
"10/24/2001",4.02
"10/25/2001",4.045
"10/26/2001",4.045
"10/29/2001",4.05
"10/30/2001",4.12
"10/31/2001",4.09
"11/01/2001",4.105
"11/02/2001",4.125
"11/05/2001",4.165
"11/06/2001",4.115
"11/07/2001",4.175
"11/08/2001",4.135
"11/09/2001",4.205
"11/12/2001",4.24
"11/13/2001",4.235
"11/14/2001",4.26
"11/15/2001",4.26
"11/16/2001",4.35
"11/19/2001",4.345
"11/20/2001",4.315
"11/21/2001",4.34
"11/23/2001",4.34
"11/26/2001",4.26
"11/27/2001",4.325
"11/28/2001",4.24
"11/29/2001",4.245
"11/30/2001",4.315
"12/03/2001",4.35
"12/04/2001",4.35
"12/05/2001",4.325
"12/06/2001",4.315
"12/07/2001",4.355
"12/10/2001",4.345
"12/11/2001",4.29
"12/12/2001",4.235
"12/13/2001",4.26
"12/14/2001",4.27
"12/17/2001",4.275
"12/18/2001",4.235
"12/19/2001",4.265
"12/20/2001",4.275
"12/21/2001",4.26
"12/24/2001",4.255
"12/26/2001",4.205
"12/27/2001",4.2
"12/28/2001",4.165
"12/31/2001",4.135
"01/02/2002",4.1
"01/03/2002",4.165
"01/04/2002",4.17
"01/07/2002",4.23
"01/08/2002",4.27
"01/09/2002",4.3
"01/10/2002",4.235
"01/11/2002",4.33
"01/14/2002",4.37
"01/15/2002",4.34
"01/16/2002",4.4
"01/17/2002",4.37
"01/18/2002",4.315
"01/22/2002",4.25
"01/23/2002",4.215
"01/24/2002",4.26
"01/25/2002",4.2
"01/28/2002",4.185
"01/29/2002",4.165
"01/30/2002",4.155
"01/31/2002",4.195
"02/01/2002",4.165
"02/04/2002",4.23
"02/05/2002",4.215
"02/06/2002",4.18
"02/07/2002",4.215
"02/08/2002",4.19
"02/11/2002",4.22
"02/12/2002",4.27
"02/13/2002",4.305
"02/14/2002",4.27
"02/15/2002",4.28
"02/19/2002",4.29
"02/20/2002",4.355
"02/21/2002",4.32
"02/22/2002",4.42
"02/25/2002",4.28
"02/26/2002",4.28
"02/27/2002",4.335
"02/28/2002",4.275
"03/01/2002",4.37
"03/04/2002",4.355
"03/05/2002",4.41
"03/06/2002",4.385
"03/07/2002",4.43
"03/08/2002",4.5
"03/11/2002",4.525
"03/12/2002",4.495
"03/13/2002",4.49
"03/14/2002",4.555
"03/15/2002",4.58
"03/18/2002",4.47
"03/19/2002",4.505
"03/20/2002",4.46
"03/21/2002",4.47
"03/22/2002",4.51
"03/25/2002",4.49
"03/26/2002",4.55
"03/27/2002",4.6
"03/28/2002",4.635
"04/01/2002",4.625
"04/02/2002",4.615
"04/03/2002",4.485
"04/04/2002",4.455
"04/05/2002",4.54
"04/08/2002",4.47
"04/09/2002",4.505
"04/10/2002",4.5
"04/11/2002",4.475
"04/12/2002",4.505
"04/15/2002",4.46
"04/16/2002",4.525
"04/17/2002",4.625
"04/18/2002",4.6
"04/19/2002",4.615
"04/22/2002",4.61
"04/23/2002",4.64
"04/24/2002",4.695
"04/25/2002",4.64
"04/26/2002",4.565
"04/29/2002",4.535
"04/30/2002",4.54
"05/01/2002",4.53
"05/02/2002",4.535
"05/03/2002",4.515
"05/06/2002",4.535
"05/07/2002",4.555
"05/08/2002",4.605
"05/09/2002",4.66
"05/10/2002",4.625
"05/13/2002",4.695
"05/14/2002",4.7
"05/15/2002",4.75
"05/16/2002",4.78
"05/17/2002",4.805
"05/20/2002",4.84
"05/21/2002",4.835
"05/22/2002",4.855
"05/23/2002",4.855
"05/24/2002",4.84
"05/28/2002",4.925
"05/29/2002",4.91
"05/30/2002",4.975
"05/31/2002",5.045
"06/03/2002",5
"06/04/2002",5.045
"06/05/2002",5.085
"06/06/2002",5.075
"06/07/2002",5.03
"06/10/2002",4.97
"06/11/2002",4.975
"06/12/2002",4.885
"06/13/2002",4.97
"06/14/2002",4.915
"06/17/2002",4.925
"06/18/2002",4.875
"06/19/2002",4.87
"06/20/2002",4.85
"06/21/2002",4.91
"06/24/2002",4.99
"06/25/2002",4.98
"06/26/2002",5.06
"06/27/2002",5.145
"06/28/2002",5.305
"07/01/2002",5.415
"07/02/2002",5.325
"07/03/2002",5.41
"07/05/2002",5.51
"07/08/2002",5.495
"07/09/2002",5.615
"07/10/2002",5.55
"07/11/2002",5.535
"07/12/2002",5.545
"07/15/2002",5.665
"07/16/2002",5.745
"07/17/2002",5.71
"07/18/2002",5.755
"07/19/2002",5.705
"07/22/2002",5.885
"07/23/2002",5.695
"07/24/2002",5.775
"07/25/2002",5.595
"07/26/2002",5.445
"07/29/2002",5.295
"07/30/2002",5.415
"07/31/2002",5.575
"08/01/2002",5.605
"08/02/2002",5.595
"08/05/2002",5.53
"08/06/2002",5.525
"08/07/2002",5.5
"08/08/2002",5.38
"08/09/2002",5.455
"08/12/2002",5.73
"08/13/2002",5.82
"08/14/2002",5.93
"08/15/2002",5.94
"08/16/2002",5.83
"08/19/2002",5.67
"08/20/2002",5.505
"08/21/2002",5.58
"08/22/2002",5.535
"08/23/2002",5.55
"08/26/2002",5.54
"08/27/2002",5.63
"08/28/2002",5.6
"08/29/2002",5.545
"08/30/2002",5.605
"09/03/2002",5.625
"09/04/2002",5.65
"09/05/2002",5.68
"09/06/2002",5.71
"09/09/2002",5.725
"09/10/2002",5.81
"09/11/2002",5.895
"09/12/2002",5.76
"09/13/2002",5.61
"09/16/2002",5.67
"09/17/2002",5.67
"09/18/2002",5.656
"09/19/2002",5.575
"09/20/2002",5.565
"09/23/2002",5.435
"09/24/2002",5.52
"09/25/2002",5.46
"09/26/2002",5.515
"09/27/2002",5.455
"09/30/2002",5.265
"10/01/2002",5.22
"10/02/2002",5.165
"10/03/2002",5.175
"10/04/2002",5.195
"10/07/2002",5.2
"10/08/2002",5.135
"10/09/2002",5.01
"10/10/2002",5.025
"10/11/2002",5.065
"10/14/2002",5.115
"10/15/2002",5.265
"10/16/2002",5.265
"10/17/2002",5.32
"10/18/2002",5.265
"10/21/2002",5.31
"10/22/2002",5.285
"10/23/2002",5.365
"10/24/2002",5.385
"10/25/2002",5.4
"10/28/2002",5.3
"10/29/2002",5.45
"10/30/2002",5.43
"10/31/2002",5.435
"11/01/2002",5.565
"11/04/2002",5.635
"11/05/2002",5.625
"11/06/2002",5.675
"11/07/2002",5.595
"11/08/2002",5.53
"11/11/2002",5.62
"11/12/2002",5.545
"11/13/2002",5.555
"11/14/2002",5.61
"11/15/2002",5.55
"11/18/2002",5.59
"11/19/2002",5.66
"11/20/2002",5.66
"11/21/2002",5.59
"11/22/2002",5.605
"11/25/2002",5.61
"11/26/2002",5.595
"11/27/2002",5.65
"11/29/2002",5.65
"12/02/2002",5.695
"12/03/2002",5.545
"12/04/2002",5.545
"12/05/2002",5.51
"12/06/2002",5.53
"12/09/2002",5.525
"12/10/2002",5.54
"12/11/2002",5.58
"12/12/2002",5.65
"12/13/2002",5.61
"12/16/2002",5.52
"12/17/2002",5.365
"12/18/2002",5.495
"12/19/2002",5.54
"12/20/2002",5.625
"12/23/2002",5.625
"12/24/2002",5.625
"12/26/2002",5.575
"12/27/2002",5.6
"12/30/2002",5.575
"12/31/2002",5.605
"01/02/2003",5.74
"01/03/2003",5.71
"01/06/2003",5.705
"01/07/2003",5.735
"01/08/2003",5.755
"01/09/2003",5.74
"01/10/2003",5.51
"01/13/2003",5.425
"01/14/2003",5.43
"01/15/2003",5.42
"01/16/2003",5.41
"01/17/2003",5.475
"01/21/2003",5.48
"01/22/2003",5.52
"01/23/2003",5.54
"01/24/2003",5.615
