"Date","Value"
"04/02/1990",0.2251
"04/03/1990",0.226
"04/04/1990",0.2295
"04/05/1990",0.2292
"04/06/1990",0.2251
"04/09/1990",0.2234
"04/10/1990",0.2242
"04/11/1990",0.2275
"04/12/1990",0.2278
"04/16/1990",0.2345
"04/17/1990",0.2378
"04/18/1990",0.2346
"04/19/1990",0.2358
"04/20/1990",0.2382
"04/23/1990",0.2405
"04/24/1990",0.2381
"04/25/1990",0.2414
"04/26/1990",0.2445
"04/27/1990",0.2447
"04/30/1990",0.2422
"05/01/1990",0.2362
"05/02/1990",0.2417
"05/03/1990",0.24
"05/04/1990",0.2412
"05/07/1990",0.249
"05/08/1990",0.2478
"05/09/1990",0.2539
"05/10/1990",0.2533
"05/11/1990",0.2539
"05/14/1990",0.2545
"05/15/1990",0.2512
"05/16/1990",0.2503
"05/17/1990",0.2545
"05/18/1990",0.2532
"05/21/1990",0.2453
"05/22/1990",0.2428
"05/23/1990",0.2437
"05/24/1990",0.247
"05/25/1990",0.2486
"05/29/1990",0.2415
"05/30/1990",0.2436
"05/31/1990",0.2453
"06/01/1990",0.243
"06/04/1990",0.24
"06/05/1990",0.2419
"06/06/1990",0.2438
"06/07/1990",0.2535
"06/08/1990",0.2575
"06/11/1990",0.2585
"06/12/1990",0.2569
"06/13/1990",0.2542
"06/14/1990",0.2505
"06/15/1990",0.2465
"06/18/1990",0.2505
"06/19/1990",0.2519
"06/20/1990",0.2495
"06/21/1990",0.2508
"06/22/1990",0.2491
"06/25/1990",0.2523
"06/26/1990",0.2493
"06/27/1990",0.2489
"06/28/1990",0.2496
"06/29/1990",0.2575
"07/02/1990",0.2646
"07/03/1990",0.2645
"07/05/1990",0.2523
"07/06/1990",0.2515
"07/09/1990",0.252
"07/10/1990",0.2495
"07/11/1990",0.2425
"07/12/1990",0.2414
"07/13/1990",0.2435
"07/16/1990",0.245
"07/17/1990",0.247
"07/18/1990",0.2434
"07/19/1990",0.2425
"07/20/1990",0.2435
"07/23/1990",0.237
"07/24/1990",0.2361
"07/25/1990",0.2405
"07/26/1990",0.2433
"07/27/1990",0.2437
"07/30/1990",0.25
"07/31/1990",0.2518
"08/01/1990",0.2514
"08/02/1990",0.2497
"08/03/1990",0.2467
"08/06/1990",0.2475
"08/07/1990",0.2488
"08/08/1990",0.2484
"08/09/1990",0.251
"08/10/1990",0.254
"08/13/1990",0.2535
"08/14/1990",0.2533
"08/15/1990",0.2517
"08/16/1990",0.2505
"08/17/1990",0.248
"08/20/1990",0.2493
"08/21/1990",0.2505
"08/22/1990",0.2522
"08/23/1990",0.2575
"08/24/1990",0.2574
"08/27/1990",0.2493
"08/28/1990",0.249
"08/29/1990",0.2465
"08/30/1990",0.2487
"08/31/1990",0.2472
"09/04/1990",0.2482
"09/05/1990",0.2493
"09/06/1990",0.2489
"09/07/1990",0.2455
"09/10/1990",0.249
"09/11/1990",0.2488
"09/12/1990",0.2475
"09/13/1990",0.2432
"09/14/1990",0.2418
"09/17/1990",0.2425
"09/18/1990",0.2423
"09/19/1990",0.2409
"09/20/1990",0.2495
"09/21/1990",0.2485
"09/24/1990",0.245
"09/25/1990",0.24
"09/26/1990",0.2387
"09/27/1990",0.2379
"09/28/1990",0.2379
"10/01/1990",0.2324
"10/02/1990",0.23
"10/03/1990",0.229
"10/04/1990",0.227
"10/05/1990",0.2266
"10/08/1990",0.2303
"10/09/1990",0.23
"10/10/1990",0.2275
"10/11/1990",0.227
"10/12/1990",0.225
"10/15/1990",0.2251
"10/16/1990",0.225
"10/17/1990",0.2278
"10/18/1990",0.2268
"10/19/1990",0.2247
"10/22/1990",0.2238
"10/23/1990",0.2269
"10/24/1990",0.2249
"10/25/1990",0.224
"10/26/1990",0.2209
"10/29/1990",0.2205
"10/30/1990",0.2208
"10/31/1990",0.2202
"11/01/1990",0.219
"11/02/1990",0.2176
"11/05/1990",0.2156
"11/06/1990",0.2129
"11/07/1990",0.2126
"11/08/1990",0.214
"11/09/1990",0.2097
"11/12/1990",0.2085
"11/13/1990",0.204
"11/14/1990",0.203
"11/15/1990",0.2062
"11/16/1990",0.2067
"11/19/1990",0.205
"11/20/1990",0.2022
"11/21/1990",0.2057
"11/23/1990",0.2068
"11/26/1990",0.2071
"11/27/1990",0.2118
"11/28/1990",0.217
"11/29/1990",0.2173
"11/30/1990",0.2172
"12/03/1990",0.2185
"12/04/1990",0.2195
"12/05/1990",0.218
"12/06/1990",0.2195
"12/07/1990",0.2188
"12/10/1990",0.2185
"12/11/1990",0.2184
"12/12/1990",0.2183
"12/13/1990",0.216
"12/14/1990",0.2155
"12/17/1990",0.2158
"12/18/1990",0.2135
"12/19/1990",0.211
"12/20/1990",0.2117
"12/21/1990",0.2113
"12/24/1990",0.2113
"12/26/1990",0.2125
"12/27/1990",0.2118
"12/28/1990",0.2101
"12/31/1990",0.2101
"01/02/1991",0.2075
"01/03/1991",0.207
"01/04/1991",0.2058
"01/07/1991",0.2075
"01/08/1991",0.2036
"01/09/1991",0.2043
"01/10/1991",0.2098
"01/11/1991",0.2087
"01/14/1991",0.2083
"01/15/1991",0.2145
"01/16/1991",0.218
"01/17/1991",0.2183
"01/18/1991",0.2175
"01/21/1991",0.2206
"01/22/1991",0.2267
"01/23/1991",0.2285
"01/24/1991",0.2235
"01/25/1991",0.227
"01/28/1991",0.2247
"01/29/1991",0.2225
"01/30/1991",0.2202
"01/31/1991",0.219
"02/01/1991",0.2192
"02/04/1991",0.2216
"02/05/1991",0.2231
"02/06/1991",0.2209
"02/07/1991",0.2198
"02/08/1991",0.2183
"02/11/1991",0.2149
"02/12/1991",0.2148
"02/13/1991",0.2148
"02/14/1991",0.2165
"02/15/1991",0.2142
"02/19/1991",0.2152
"02/20/1991",0.2138
"02/21/1991",0.2134
"02/22/1991",0.2123
"02/25/1991",0.2138
"02/26/1991",0.2154
"02/27/1991",0.2145
"02/28/1991",0.219
"03/01/1991",0.2245
"03/04/1991",0.2313
"03/05/1991",0.2309
"03/06/1991",0.2282
"03/07/1991",0.2297
"03/08/1991",0.2313
"03/11/1991",0.2269
"03/12/1991",0.2237
"03/13/1991",0.2219
"03/14/1991",0.2185
"03/15/1991",0.217
"03/18/1991",0.221
"03/19/1991",0.2239
"03/20/1991",0.2209
"03/21/1991",0.2199
"03/22/1991",0.2203
"03/25/1991",0.2153
"03/26/1991",0.2105
"03/27/1991",0.2119
"03/28/1991",0.2145
"04/01/1991",0.222
"04/02/1991",0.2177
"04/03/1991",0.2178
"04/04/1991",0.2159
"04/05/1991",0.2198
"04/08/1991",0.221
"04/09/1991",0.2164
"04/10/1991",0.2175
"04/11/1991",0.2177
"04/12/1991",0.2168
"04/15/1991",0.2151
"04/16/1991",0.2147
"04/17/1991",0.2139
"04/18/1991",0.2142
"04/19/1991",0.214
"04/22/1991",0.213
"04/23/1991",0.2144
"04/24/1991",0.2122
"04/25/1991",0.2113
"04/26/1991",0.2132
"04/29/1991",0.2059
"04/30/1991",0.205
"05/01/1991",0.2056
"05/02/1991",0.2061
"05/03/1991",0.2036
"05/06/1991",0.2068
"05/07/1991",0.206
"05/08/1991",0.2046
"05/09/1991",0.2058
"05/10/1991",0.2007
"05/13/1991",0.201
"05/14/1991",0.1982
"05/15/1991",0.1975
"05/16/1991",0.1983
"05/17/1991",0.1988
"05/20/1991",0.198
"05/21/1991",0.2003
"05/22/1991",0.2028
"05/23/1991",0.2052
"05/24/1991",0.2017
"05/28/1991",0.2025
"05/29/1991",0.2014
"05/30/1991",0.2009
"05/31/1991",0.2053
"06/03/1991",0.2072
"06/04/1991",0.2026
"06/05/1991",0.2018
"06/06/1991",0.2002
"06/07/1991",0.201
"06/10/1991",0.199
"06/11/1991",0.1999
"06/12/1991",0.198
"06/13/1991",0.1968
"06/14/1991",0.1931
"06/17/1991",0.1925
"06/18/1991",0.1952
"06/19/1991",0.1939
"06/20/1991",0.1958
"06/21/1991",0.1931
"06/24/1991",0.1944
"06/25/1991",0.1936
"06/26/1991",0.1942
"06/27/1991",0.1925
"06/28/1991",0.1856
"07/01/1991",0.1882
"07/02/1991",0.1883
"07/03/1991",0.1878
"07/05/1991",0.1854
"07/08/1991",0.183
"07/09/1991",0.1839
"07/10/1991",0.1832
"07/11/1991",0.1825
"07/12/1991",0.1838
"07/15/1991",0.185
"07/16/1991",0.189
"07/17/1991",0.1887
"07/18/1991",0.185
"07/19/1991",0.1844
"07/22/1991",0.186
"07/23/1991",0.1939
"07/24/1991",0.19
"07/25/1991",0.193
"07/26/1991",0.203
"07/29/1991",0.2148
"07/30/1991",0.208
"07/31/1991",0.214
"08/01/1991",0.2195
"08/02/1991",0.2265
"08/05/1991",0.2186
"08/06/1991",0.2095
"08/07/1991",0.2055
"08/08/1991",0.2008
"08/09/1991",0.2009
"08/12/1991",0.2013
"08/13/1991",0.192
"08/14/1991",0.1923
"08/15/1991",0.1951
"08/16/1991",0.1957
"08/19/1991",0.1925
"08/20/1991",0.1925
"08/21/1991",0.2028
"08/22/1991",0.2004
"08/23/1991",0.2006
"08/26/1991",0.206
"08/27/1991",0.1995
"08/28/1991",0.1985
"08/29/1991",0.1986
"08/30/1991",0.2013
"09/03/1991",0.2005
"09/04/1991",0.2016
"09/05/1991",0.2032
"09/06/1991",0.2058
"09/09/1991",0.205
"09/10/1991",0.2027
"09/11/1991",0.2046
"09/12/1991",0.2073
"09/13/1991",0.205
"09/16/1991",0.2074
"09/17/1991",0.2087
"09/18/1991",0.2115
"09/19/1991",0.206
"09/20/1991",0.2063
"09/23/1991",0.2048
"09/24/1991",0.2071
"09/25/1991",0.2058
"09/26/1991",0.201
"09/27/1991",0.1993
"09/30/1991",0.198
"10/01/1991",0.1993
"10/02/1991",0.2028
"10/03/1991",0.1983
"10/04/1991",0.1988
"10/07/1991",0.1959
"10/08/1991",0.1982
"10/09/1991",0.1971
"10/10/1991",0.2002
"10/11/1991",0.1925
"10/14/1991",0.1932
"10/15/1991",0.1965
"10/16/1991",0.193
"10/17/1991",0.1935
"10/18/1991",0.1968
"10/21/1991",0.1945
"10/22/1991",0.1973
"10/23/1991",0.1961
"10/24/1991",0.1932
"10/25/1991",0.1905
"10/28/1991",0.1924
"10/29/1991",0.1933
"10/30/1991",0.1903
"10/31/1991",0.1918
"11/01/1991",0.1921
"11/04/1991",0.1913
"11/05/1991",0.1918
"11/06/1991",0.1879
"11/07/1991",0.1863
"11/08/1991",0.187
"11/11/1991",0.1853
"11/12/1991",0.1851
"11/13/1991",0.1867
"11/14/1991",0.189
"11/15/1991",0.187
"11/18/1991",0.189
"11/19/1991",0.1882
"11/20/1991",0.1869
"11/21/1991",0.184
"11/22/1991",0.1865
"11/25/1991",0.1879
"11/26/1991",0.1884
"11/27/1991",0.1884
"11/29/1991",0.1884
"12/02/1991",0.1897
"12/03/1991",0.1906
"12/04/1991",0.1952
"12/05/1991",0.1941
"12/06/1991",0.1925
"12/09/1991",0.1898
"12/10/1991",0.1884
"12/11/1991",0.1908
"12/12/1991",0.1984
"12/13/1991",0.1893
"12/16/1991",0.1895
"12/17/1991",0.1895
"12/18/1991",0.1896
"12/19/1991",0.1895
"12/20/1991",0.188
"12/23/1991",0.1929
"12/24/1991",0.1905
"12/26/1991",0.1886
"12/27/1991",0.186
"12/30/1991",0.183
"12/31/1991",0.183
"01/02/1992",0.182
"01/03/1992",0.1825
"01/06/1992",0.1825
"01/07/1992",0.1838
"01/08/1992",0.1849
"01/09/1992",0.1859
"01/10/1992",0.184
"01/13/1992",0.1837
"01/14/1992",0.1849
"01/15/1992",0.1887
"01/16/1992",0.19
"01/17/1992",0.1898
"01/20/1992",0.1889
"01/21/1992",0.1915
"01/22/1992",0.1912
"01/23/1992",0.1903
"01/24/1992",0.1921
"01/27/1992",0.1908
"01/28/1992",0.1915
"01/29/1992",0.1908
"01/30/1992",0.1909
"01/31/1992",0.1889
"02/03/1992",0.1895
"02/04/1992",0.1869
"02/05/1992",0.187
"02/06/1992",0.1871
"02/07/1992",0.1865
"02/10/1992",0.1869
"02/11/1992",0.1845
"02/12/1992",0.1864
"02/13/1992",0.1856
"02/14/1992",0.1866
"02/18/1992",0.1883
"02/19/1992",0.1907
"02/20/1992",0.1912
"02/21/1992",0.1919
"02/24/1992",0.1948
"02/25/1992",0.1923
"02/26/1992",0.1895
"02/27/1992",0.189
"02/28/1992",0.1921
"03/02/1992",0.1935
"03/03/1992",0.1924
"03/04/1992",0.1989
"03/05/1992",0.1995
"03/06/1992",0.204
"03/09/1992",0.2039
"03/10/1992",0.2023
"03/11/1992",0.2046
"03/12/1992",0.2016
"03/13/1992",0.2037
"03/16/1992",0.2004
"03/17/1992",0.1984
"03/18/1992",0.1966
"03/19/1992",0.1954
"03/20/1992",0.1962
"03/23/1992",0.1937
"03/24/1992",0.1934
"03/25/1992",0.1936
"03/26/1992",0.1925
"03/27/1992",0.1925
"03/30/1992",0.1927
"03/31/1992",0.1933
"04/01/1992",0.1911
"04/02/1992",0.1907
"04/03/1992",0.1907
"04/06/1992",0.1911
"04/07/1992",0.1898
"04/08/1992",0.1885
"04/09/1992",0.1885
"04/10/1992",0.1889
"04/13/1992",0.1889
"04/14/1992",0.1889
"04/15/1992",0.1902
"04/16/1992",0.1899
"04/20/1992",0.1895
"04/21/1992",0.1935
"04/22/1992",0.1917
"04/23/1992",0.1929
"04/24/1992",0.1911
"04/27/1992",0.1891
"04/28/1992",0.1875
"04/29/1992",0.1877
"04/30/1992",0.1882
"05/01/1992",0.1923
"05/04/1992",0.1967
"05/05/1992",0.1972
"05/06/1992",0.1965
"05/07/1992",0.1974
"05/08/1992",0.197
"05/11/1992",0.1982
"05/12/1992",0.2004
"05/13/1992",0.2043
"05/14/1992",0.2043
"05/15/1992",0.2041
"05/18/1992",0.2155
"05/19/1992",0.2035
"05/20/1992",0.2044
"05/21/1992",0.2
"05/22/1992",0.2005
"05/26/1992",0.2028
"05/27/1992",0.2036
"05/28/1992",0.2036
"05/29/1992",0.2083
"06/01/1992",0.2148
"06/02/1992",0.216
"06/03/1992",0.2131
"06/04/1992",0.2126
"06/05/1992",0.2093
"06/08/1992",0.2123
"06/09/1992",0.2152
"06/10/1992",0.2156
"06/11/1992",0.2125
"06/12/1992",0.2112
"06/15/1992",0.2013
"06/16/1992",0.199
"06/17/1992",0.2023
"06/18/1992",0.202
"06/19/1992",0.2036
"06/22/1992",0.2012
"06/23/1992",0.202
"06/24/1992",0.2017
"06/25/1992",0.2035
"06/26/1992",0.2036
"06/29/1992",0.2017
"06/30/1992",0.2008
"07/01/1992",0.2008
"07/02/1992",0.1979
"07/06/1992",0.1932
"07/07/1992",0.1938
"07/08/1992",0.1947
"07/09/1992",0.1933
"07/10/1992",0.1942
"07/13/1992",0.1912
"07/14/1992",0.1893
"07/15/1992",0.1888
"07/16/1992",0.1862
"07/17/1992",0.184
"07/20/1992",0.186
"07/21/1992",0.185
"07/22/1992",0.186
"07/23/1992",0.1837
"07/24/1992",0.1821
"07/27/1992",0.1833
"07/28/1992",0.1831
"07/29/1992",0.1836
"07/30/1992",0.181
"07/31/1992",0.1798
"08/03/1992",0.1812
"08/04/1992",0.1813
"08/05/1992",0.1787
"08/06/1992",0.1781
"08/07/1992",0.1757
"08/10/1992",0.1752
"08/11/1992",0.1765
"08/12/1992",0.1755
"08/13/1992",0.1773
"08/14/1992",0.1773
"08/17/1992",0.1795
"08/18/1992",0.1787
"08/19/1992",0.1775
"08/20/1992",0.1801
"08/21/1992",0.1792
"08/24/1992",0.1805
"08/25/1992",0.1836
"08/26/1992",0.1823
"08/27/1992",0.1788
"08/28/1992",0.1785
"08/31/1992",0.1766
"09/01/1992",0.1756
"09/02/1992",0.1773
"09/03/1992",0.1796
"09/04/1992",0.1842
"09/08/1992",0.1855
"09/09/1992",0.1829
"09/10/1992",0.1837
"09/11/1992",0.183
"09/14/1992",0.1822
"09/15/1992",0.191
"09/16/1992",0.1881
"09/17/1992",0.1854
"09/18/1992",0.1816
"09/21/1992",0.181
"09/22/1992",0.1813
"09/23/1992",0.1812
"09/24/1992",0.1847
"09/25/1992",0.184
"09/28/1992",0.1822
"09/29/1992",0.1821
"09/30/1992",0.1817
"10/01/1992",0.1785
"10/02/1992",0.1752
"10/05/1992",0.1742
"10/06/1992",0.1767
"10/07/1992",0.1779
"10/08/1992",0.1776
"10/09/1992",0.1799
"10/12/1992",0.1821
"10/13/1992",0.1836
"10/14/1992",0.1858
"10/15/1992",0.1835
"10/16/1992",0.184
"10/19/1992",0.1875
"10/20/1992",0.1898
"10/21/1992",0.1884
"10/22/1992",0.188
"10/23/1992",0.188
"10/26/1992",0.1874
"10/27/1992",0.1872
"10/28/1992",0.1856
"10/29/1992",0.1876
"10/30/1992",0.1904
"11/02/1992",0.1918
"11/03/1992",0.1937
"11/04/1992",0.195
"11/05/1992",0.1919
"11/06/1992",0.1945
"11/09/1992",0.1973
"11/10/1992",0.1955
"11/11/1992",0.2022
"11/12/1992",0.2034
"11/13/1992",0.2053
"11/16/1992",0.2036
"11/17/1992",0.2044
"11/18/1992",0.2022
"11/19/1992",0.206
"11/20/1992",0.2021
"11/23/1992",0.2047
"11/24/1992",0.2077
"11/25/1992",0.2071
"11/27/1992",0.2071
"11/30/1992",0.2035
"12/01/1992",0.2034
"12/02/1992",0.2038
"12/03/1992",0.203
"12/04/1992",0.2048
"12/07/1992",0.2022
"12/08/1992",0.2006
"12/09/1992",0.2045
"12/10/1992",0.2068
"12/11/1992",0.2063
"12/14/1992",0.2083
"12/15/1992",0.2072
"12/16/1992",0.2062
"12/17/1992",0.2047
"12/18/1992",0.2048
"12/21/1992",0.2071
"12/22/1992",0.2072
"12/23/1992",0.2089
"12/24/1992",0.2089
"12/28/1992",0.2084
"12/29/1992",0.2033
"12/30/1992",0.2032
"12/31/1992",0.2047
"01/04/1993",0.205
"01/05/1993",0.2057
"01/06/1993",0.2077
"01/07/1993",0.2129
"01/08/1993",0.2126
"01/11/1993",0.2138
"01/12/1993",0.2158
"01/13/1993",0.2183
"01/14/1993",0.2135
"01/15/1993",0.2138
"01/18/1993",0.2141
"01/19/1993",0.216
"01/20/1993",0.2145
"01/21/1993",0.216
"01/22/1993",0.2144
"01/25/1993",0.2109
"01/26/1993",0.211
"01/27/1993",0.2145
"01/28/1993",0.2073
"01/29/1993",0.2075
"02/01/1993",0.2098
"02/02/1993",0.2089
"02/03/1993",0.2076
"02/04/1993",0.2067
"02/05/1993",0.2035
"02/08/1993",0.2039
"02/09/1993",0.2067
"02/10/1993",0.208
"02/11/1993",0.2067
"02/12/1993",0.2079
"02/16/1993",0.2095
"02/17/1993",0.2098
"02/18/1993",0.2075
"02/19/1993",0.2079
"02/22/1993",0.2056
"02/23/1993",0.2075
"02/24/1993",0.206
"02/25/1993",0.205
"02/26/1993",0.2081
"03/01/1993",0.2132
"03/02/1993",0.2111
"03/03/1993",0.2125
"03/04/1993",0.2147
"03/05/1993",0.2121
"03/08/1993",0.2095
"03/09/1993",0.2094
"03/10/1993",0.2095
"03/11/1993",0.2084
"03/12/1993",0.2067
"03/15/1993",0.206
"03/16/1993",0.2075
"03/17/1993",0.2092
"03/18/1993",0.2105
"03/19/1993",0.2107
"03/22/1993",0.2098
"03/23/1993",0.213
"03/24/1993",0.2134
"03/25/1993",0.2096
"03/26/1993",0.2088
"03/29/1993",0.208
"03/30/1993",0.2069
"03/31/1993",0.2092
"04/01/1993",0.2124
"04/02/1993",0.2131
"04/05/1993",0.2137
"04/06/1993",0.2127
"04/07/1993",0.2174
"04/08/1993",0.2159
"04/12/1993",0.214
"04/13/1993",0.2137
"04/14/1993",0.2142
"04/15/1993",0.2131
"04/16/1993",0.2123
"04/19/1993",0.2109
"04/20/1993",0.211
"04/21/1993",0.2112
"04/22/1993",0.2104
"04/23/1993",0.2107
"04/26/1993",0.2139
"04/27/1993",0.2118
"04/28/1993",0.2109
"04/29/1993",0.2092
"04/30/1993",0.2084
"05/03/1993",0.2093
"05/04/1993",0.2081
"05/05/1993",0.2075
"05/06/1993",0.2087
"05/07/1993",0.2114
"05/10/1993",0.2121
"05/11/1993",0.2129
"05/12/1993",0.2116
"05/13/1993",0.2093
"05/14/1993",0.2104
"05/17/1993",0.2103
"05/18/1993",0.2128
"05/19/1993",0.2107
"05/20/1993",0.2117
"05/21/1993",0.213
"05/24/1993",0.2137
"05/25/1993",0.214
"05/26/1993",0.2155
"05/27/1993",0.2142
"05/28/1993",0.213
"06/01/1993",0.209
"06/02/1993",0.2068
"06/03/1993",0.2069
"06/04/1993",0.2058
"06/07/1993",0.2066
"06/08/1993",0.2071
"06/09/1993",0.2075
"06/10/1993",0.2069
"06/11/1993",0.205
"06/14/1993",0.2045
"06/15/1993",0.202
"06/16/1993",0.2032
"06/17/1993",0.21
"06/18/1993",0.2145
"06/21/1993",0.2215
"06/22/1993",0.2203
"06/23/1993",0.2213
"06/24/1993",0.223
"06/25/1993",0.2216
"06/28/1993",0.2208
"06/29/1993",0.2261
"06/30/1993",0.2364
"07/01/1993",0.241
"07/02/1993",0.2375
"07/06/1993",0.2495
"07/07/1993",0.247
"07/08/1993",0.246
"07/09/1993",0.2465
"07/12/1993",0.2425
"07/13/1993",0.2423
"07/14/1993",0.243
"07/15/1993",0.2415
"07/16/1993",0.246
"07/19/1993",0.2455
"07/20/1993",0.2455
"07/21/1993",0.243
"07/22/1993",0.2445
"07/23/1993",0.2435
"07/26/1993",0.236
"07/27/1993",0.2349
"07/28/1993",0.2298
"07/29/1993",0.2305
"07/30/1993",0.2306
"08/02/1993",0.2402
"08/03/1993",0.2422
"08/04/1993",0.2377
"08/05/1993",0.2346
"08/06/1993",0.2358
"08/09/1993",0.2354
"08/10/1993",0.235
"08/11/1993",0.2375
"08/12/1993",0.2303
"08/13/1993",0.2305
"08/16/1993",0.2273
"08/17/1993",0.2298
"08/18/1993",0.23
"08/19/1993",0.2315
"08/20/1993",0.2333
"08/23/1993",0.2365
"08/24/1993",0.2353
"08/25/1993",0.2345
"08/26/1993",0.2325
"08/27/1993",0.2377
"08/30/1993",0.238
"08/31/1993",0.236
"09/01/1993",0.2336
"09/02/1993",0.2356
"09/03/1993",0.239
"09/07/1993",0.232
"09/08/1993",0.2342
"09/09/1993",0.2331
"09/10/1993",0.2285
"09/13/1993",0.231
"09/14/1993",0.2298
"09/15/1993",0.2308
"09/16/1993",0.2328
"09/17/1993",0.2363
"09/20/1993",0.2372
"09/21/1993",0.2352
"09/22/1993",0.2373
"09/23/1993",0.246
"09/24/1993",0.2443
"09/27/1993",0.2431
"09/28/1993",0.2431
"09/29/1993",0.2383
"09/30/1993",0.2381
"10/01/1993",0.2335
"10/04/1993",0.2283
"10/05/1993",0.2287
"10/06/1993",0.2278
"10/07/1993",0.2275
"10/08/1993",0.2254
"10/11/1993",0.2253
"10/12/1993",0.2276
"10/13/1993",0.2246
"10/14/1993",0.2271
"10/15/1993",0.2257
"10/18/1993",0.2295
"10/19/1993",0.2312
"10/20/1993",0.2311
"10/21/1993",0.2313
"10/22/1993",0.2317
"10/25/1993",0.2327
"10/26/1993",0.2322
"10/27/1993",0.2345
"10/28/1993",0.2332
"10/29/1993",0.2363
"11/01/1993",0.2348
"11/02/1993",0.2353
"11/03/1993",0.237
"11/04/1993",0.2401
"11/05/1993",0.2415
"11/08/1993",0.2361
"11/09/1993",0.2383
"11/10/1993",0.2481
"11/11/1993",0.2591
"11/12/1993",0.26
"11/15/1993",0.2617
"11/16/1993",0.2585
"11/17/1993",0.2641
"11/18/1993",0.2675
"11/19/1993",0.2695
"11/22/1993",0.2664
"11/23/1993",0.2661
"11/24/1993",0.2683
"11/26/1993",0.2683
"11/29/1993",0.2697
"11/30/1993",0.2638
"12/01/1993",0.2632
"12/02/1993",0.2689
"12/03/1993",0.2695
"12/06/1993",0.2696
"12/07/1993",0.2696
"12/08/1993",0.2745
"12/09/1993",0.2713
"12/10/1993",0.2784
"12/13/1993",0.2748
"12/14/1993",0.2814
"12/15/1993",0.2796
"12/16/1993",0.2837
"12/17/1993",0.2885
"12/20/1993",0.2875
"12/21/1993",0.288
"12/22/1993",0.295
"12/23/1993",0.2934
"12/27/1993",0.2953
"12/28/1993",0.2943
"12/29/1993",0.2966
"12/30/1993",0.3007
"12/31/1993",0.3007
"01/03/1994",0.2997
"01/04/1994",0.296
"01/05/1994",0.2955
"01/06/1994",0.2975
"01/07/1994",0.2918
"01/10/1994",0.289
"01/11/1994",0.293
"01/12/1994",0.2945
"01/13/1994",0.3065
"01/14/1994",0.3092
"01/17/1994",0.3078
"01/18/1994",0.3073
"01/19/1994",0.3064
"01/20/1994",0.3008
"01/21/1994",0.2973
"01/24/1994",0.3016
"01/25/1994",0.3012
"01/26/1994",0.3017
"01/27/1994",0.3002
"01/28/1994",0.2913
"01/31/1994",0.2933
"02/01/1994",0.2935
"02/02/1994",0.2942
"02/03/1994",0.2891
"02/04/1994",0.2857
"02/07/1994",0.285
"02/08/1994",0.2824
"02/09/1994",0.2864
"02/10/1994",0.2877
"02/11/1994",0.2901
"02/14/1994",0.2882
"02/15/1994",0.2841
"02/16/1994",0.2872
"02/17/1994",0.2858
"02/18/1994",0.2867
"02/22/1994",0.2893
"02/23/1994",0.2892
"02/24/1994",0.2916
"02/25/1994",0.293
"02/28/1994",0.2923
"03/01/1994",0.2938
"03/02/1994",0.2907
"03/03/1994",0.2856
"03/04/1994",0.2848
"03/07/1994",0.2844
"03/08/1994",0.284
"03/09/1994",0.2877
"03/10/1994",0.2873
"03/11/1994",0.2855
"03/14/1994",0.2885
"03/15/1994",0.2894
"03/16/1994",0.2954
"03/17/1994",0.2938
"03/18/1994",0.2946
"03/21/1994",0.2948
"03/22/1994",0.2907
"03/23/1994",0.2955
"03/24/1994",0.2947
"03/25/1994",0.2929
"03/28/1994",0.2912
"03/29/1994",0.2897
"03/30/1994",0.2928
"03/31/1994",0.2896
"04/04/1994",0.2797
"04/05/1994",0.2769
"04/06/1994",0.2793
"04/07/1994",0.2773
"04/08/1994",0.2752
"04/11/1994",0.277
"04/12/1994",0.2799
"04/13/1994",0.2791
"04/14/1994",0.2749
"04/15/1994",0.2742
"04/18/1994",0.2742
"04/19/1994",0.2742
"04/20/1994",0.2742
"04/21/1994",0.2831
"04/22/1994",0.2792
"04/25/1994",0.2854
"04/26/1994",0.2871
"04/28/1994",0.2875
"04/29/1994",0.2914
"05/02/1994",0.289
"05/03/1994",0.286
"05/04/1994",0.2874
"05/05/1994",0.2834
"05/06/1994",0.286
"05/09/1994",0.286
"05/10/1994",0.2868
"05/11/1994",0.2896
"05/12/1994",0.2922
"05/13/1994",0.2925
"05/16/1994",0.2985
"05/17/1994",0.2983
"05/18/1994",0.3067
"05/19/1994",0.3009
"05/20/1994",0.3002
"05/23/1994",0.3071
"05/24/1994",0.2943
"05/25/1994",0.2798
"05/26/1994",0.2794
"05/27/1994",0.2812
"05/31/1994",0.2856
"06/01/1994",0.2885
"06/02/1994",0.2887
"06/03/1994",0.2808
"06/06/1994",0.2709
"06/07/1994",0.2739
"06/08/1994",0.2765
"06/09/1994",0.2782
"06/10/1994",0.2782
"06/13/1994",0.279
"06/14/1994",0.2769
"06/15/1994",0.2801
"06/16/1994",0.2804
"06/17/1994",0.2833
"06/20/1994",0.2744
"06/21/1994",0.2774
"06/22/1994",0.2718
"06/23/1994",0.2717
"06/24/1994",0.2703
"06/27/1994",0.2658
"06/28/1994",0.2727
"06/29/1994",0.2674
"06/30/1994",0.2651
"07/01/1994",0.2578
"07/05/1994",0.2471
"07/06/1994",0.2445
"07/07/1994",0.2494
"07/08/1994",0.252
"07/11/1994",0.248
"07/12/1994",0.2457
"07/13/1994",0.2468
"07/14/1994",0.2432
"07/15/1994",0.2465
"07/18/1994",0.248
"07/19/1994",0.2447
"07/20/1994",0.2415
